timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T15:55:23,polyp_app_unet_plus_plus,43317e55-6be9-4b85-8ba3-ac2c88a7c124,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5552828580002824,5.312176383332559e-06,3.415569300469712e-06,4.501455448500001,7.512714472535946,10.0,1.309428275381699e-06,3.230835918000517e-06,2.9055882083336354e-06,7.445852401715852e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
2026-06-18T16:51:01,polyp_app_unet_plus_plus,3360dce7-db72-4585-a168-2d4814096244,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5184609989992168,5.031768412724921e-06,3.3137291086443747e-06,4.500559872,7.058475085606725,10.0,1.267544548203676e-06,2.970557931998921e-06,2.8147139583325044e-06,7.052816438535101e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
2026-06-18T16:54:44,polyp_app_unet_plus_plus,efe19dc8-37cb-419f-a5c9-803a5ab0dd66,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.714699453999856,5.465899945104375e-06,3.187672295779966e-06,4.645053868500001,5.760742247397068,10.0,1.561661926193316e-06,2.7386133019998565e-06,3.361044972221963e-06,7.661320200415136e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.5937,12.9719,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
2026-06-18T16:55:17,polyp_app_unet_plus_plus,62083c00-6d4d-4094-86c3-19a1682e01a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5584060270002738,5.329478242469959e-06,3.419826508710636e-06,4.656730666500001,7.356576918888412,10.0,1.3639184999627468e-06,3.1780580979998835e-06,2.9281270861121003e-06,7.47010368407473e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
2026-06-18T16:56:21,polyp_app_unet_plus_plus,45fffa2b-e5b3-43a6-a7f6-ed2ef1f5a0dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5676843900000677,4.848650892455178e-06,3.092874384272569e-06,4.672186884,5.710246035606337,10.0,1.3760344438389882e-06,2.4758353140003075e-06,2.9442786166656432e-06,6.796148374504939e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
2026-06-18T17:57:31,polyp_app_unet_plus_plus,8e5fa903-b14a-42ae-b179-f8edf25e48d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.873115270000028,7.124096214467724e-06,3.803341058912844e-06,4.613530450500002,8.542763330469064,10.0,1.7530498067877762e-06,4.434170214000005e-06,3.7983235833332666e-06,9.985543604121048e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.43634033203125,machine,0,0,0,0,N,1.0,0.0
2026-06-18T18:24:31,polyp_app_unet_plus_plus,5ef8fcc3-00e4-45ad-96ab-001037a3855d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.847836061999942,3.330652982434861e-08,1.802461295635741e-08,4.546883812500001,5.965846391850239,10.0,1.6914490750499326e-06,3.049169106000013e-06,3.7184944972223215e-06,8.459112678272269e-06,0.0,Canada,CAN,quebec,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,-71.2,46.8,15.436336517333984,machine,0,0,0,0,N,1.0,0.0
2026-06-18T23:17:07,polyp_app_unet_plus_plus,7b1a83ba-e267-4f9e-824e-fc5a9bc26417,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.725753758000792,5.618328293579067e-06,3.2555793475933944e-06,4.653754848,6.068832333108276,10.0,1.5791027332200692e-06,2.903891211998577e-06,3.39197860833388e-06,7.874972553552526e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16,AMD Ryzen 7 7435HS,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0,0,0,0,N,1.0,0.0
