timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-18T16:02:41,polyp_app_mobilenetv3_small_100,65527d79-4299-4749-908a-bc1b830d97fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.748666510000021,7.582100176590048e-06,4.335932628223067e-06,5.660430948,10.7489267837096,10.0,1.9577484136995743e-06,5.211670835999355e-06,3.458089088888351e-06,1.062750833858728e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:02:41,polyp_app_mobilenetv3_small_100,c5006b9a-d0db-4284-8fd5-4b83c3e6489d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7481574529997488,7.536583866991626e-06,4.311158502375878e-06,5.5187271585,10.763631823075889,10.0,1.9035726824143665e-06,5.211670835999355e-06,3.448466538888321e-06,1.0563710057302042e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.5937,12.9719,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:02:51,polyp_app_mobilenetv3_small_100,880c9655-1cfa-41e4-bc85-8a0a13caa607,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6874112750001586,5.414024065023208e-06,3.208479251759592e-06,4.656730666500001,5.962999322173365,10.0,1.526721004272215e-06,2.784168893999947e-06,3.2777180805560927e-06,7.588607978828255e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:46:19,polyp_app_mobilenetv3_small_100,c73c6fac-970d-4ca3-af68-6b0c9375d7a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6351338879994728,7.381375680066275e-06,4.514233197806891e-06,4.5003750705000005,12.778976078959264,10.0,1.4136307861423428e-06,5.791949077998265e-06,3.1405814583321342e-06,1.0346161322472742e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:46:24,polyp_app_mobilenetv3_small_100,dfa7a62b-2191-4e88-b6c3-58f06c44308c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.554428669999652,4.742488224285746e-06,3.050952620609351e-06,4.659744636,5.499279778835625,10.0,1.359975590243422e-06,2.369724118000266e-06,2.917644955555766e-06,6.647344663799454e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:47:58,polyp_app_mobilenetv3_small_100,6a255974-41b6-45e4-9f71-337e7ed68f28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5841880199996012,5.419864711830095e-06,3.4212256647613453e-06,4.642228224,7.304954063850735,10.0,1.391950105592943e-06,3.207224788000576e-06,2.997619672222148e-06,7.596794565815667e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:48:01,polyp_app_mobilenetv3_small_100,5d57efbd-10c6-47f1-8b4a-79a62681abe8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.570798028000354,2.9259871949602642e-08,1.8627392846202403e-08,4.615963164000001,7.132461963288075,10.0,1.366933163782793e-06,3.104169149999864e-06,2.9602498888885344e-06,7.431352202671191e-06,0.0,Canada,CAN,quebec,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,-71.2,46.8,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:48:02,polyp_app_mobilenetv3_small_100,2115ea3d-c20e-4696-a98e-1468701df062,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.563178159999552,5.01608549599039e-06,3.208901982095136e-06,4.647916692,6.285107744295879,10.0,1.3671574362113485e-06,2.723057733999487e-06,2.940619188888781e-06,7.0308343590996165e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:50:56,polyp_app_mobilenetv3_small_100,51b1b3db-205b-4748-9a28-a85a1d6aeb8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.075657981999939,7.190084345857693e-06,3.464002455226222e-06,4.5006328125,6.517588989874319,10.0,1.9639961131204154e-06,3.7516696680013617e-06,4.362370588890169e-06,1.0078036370011946e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:54:32,polyp_app_mobilenetv3_small_100,0aad5de5-659e-40d4-875a-bba86c8abf5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5771911089996138,4.889011788347152e-06,3.0998220573587754e-06,4.6234693125,5.709359185322132,10.0,1.3778731206531828e-06,2.495557551999289e-06,2.9792898583334843e-06,6.852720530985956e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:55:11,polyp_app_mobilenetv3_small_100,8304e6c6-d219-49a0-9d37-465c3517e2a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5775262150000344,9.67298697277144e-06,6.1317440438041975e-06,4.6087675695,21.04867541649229,10.0,1.3739196527760336e-06,9.204174030000983e-06,2.9801220249990164e-06,1.3558215707776034e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:55:12,polyp_app_mobilenetv3_small_100,c4aaf632-0eaf-4397-ad3d-9109b75e2378,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.553687027999331,4.77985999085448e-06,3.076462572394302e-06,4.6394395155,5.647355509177949,10.0,1.3526304967794514e-06,2.4325019460022523e-06,2.914594641664634e-06,6.699727084446338e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T16:56:00,polyp_app_mobilenetv3_small_100,fde8bd91-d22d-44af-95a0-d01deae7923e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5693239279999034,5.389623139738807e-06,3.434359881715344e-06,4.6753952535000005,7.387633822495015,10.0,1.383384549336652e-06,3.2130581260007146e-06,2.9579635611121884e-06,7.554406236449555e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T17:56:36,polyp_app_mobilenetv3_small_100,9b23a5d5-478e-4df2-875e-b7602d5a1864,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.038962637999987,8.092186383322333e-06,3.968776196536852e-06,4.631292576,9.033214795179546,10.0,1.9742079337172806e-06,5.106948530000043e-06,4.261318083333284e-06,1.1342474547050607e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.5937,12.9719,15.43634033203125,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T18:24:10,polyp_app_mobilenetv3_small_100,31d438b5-fc08-436a-b87b-9e5df9afe6c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.555645749000064,7.242271966142659e-06,4.655476332447692e-06,8.519740303499999,11.004958335725869,10.0,2.4891401421800523e-06,4.746114908000133e-06,2.915930494444612e-06,1.0151185544624796e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436336517333984,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-18T18:24:11,polyp_app_mobilenetv3_small_100,520effad-67d3-461b-a9ac-3e297e640e3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.319792105000033,1.0071812839838595e-05,4.341687696121568e-06,4.542978924,10.597797112888012,10.0,2.285404249315683e-06,6.805005444000204e-06,5.0268233222223245e-06,1.411723301553821e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.5937,12.9719,15.436336517333984,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
35e-05,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436336517333984,machine,0.0,7.0,37.1,5.7214202880859375,N,1.0,0.0,,,,,,,,,,,,,
2026-06-18T23:16:51,polyp_app_mobilenetv3_small_100,681c046e-0125-4249-a6fe-2e408f6e902c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6745960080006626,5.748724268394194e-06,3.4329021691970494e-06,4.7564308125000005,7.025159392079317,10.0,1.5464755181411244e-06,3.2605581640008513e-06,3.2507093805558423e-06,8.057743062697818e-06,0.0,India,IND,karnataka,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.13,3.2.8,16.0,AMD Ryzen 7 7435HS,1.0,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,15.436344146728516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
